5.021058229670186199e-04,1.587500000000000000e+01
5.002552247369701499e-04,1.625000000000000000e+01
4.986268845899016061e-04,1.662500000000000000e+01
4.970845254947671259e-04,1.700000000000000000e+01
4.952643276314536852e-04,1.750000000000000000e+01
4.943184642346225245e-04,1.787500000000000000e+01
4.937283414440187023e-04,1.825000000000000000e+01
4.931228485061257393e-04,1.875000000000000000e+01
4.926064626157905437e-04,1.912500000000000000e+01
4.918640552129950431e-04,1.962500000000000000e+01
4.914574494742707852e-04,2.012500000000000000e+01
4.917219890664374518e-04,2.062500000000000000e+01
4.922178328155884987e-04,2.112500000000000000e+01
4.925496390988116360e-04,2.162500000000000000e+01
4.927158425353376277e-04,2.212500000000000000e+01
4.930739028480577227e-04,2.262500000000000000e+01
4.935843468061308333e-04,2.312500000000000000e+01
4.942687249383261299e-04,2.375000000000000000e+01
4.953509670221732534e-04,2.425000000000000000e+01
4.970710976059554073e-04,2.487500000000000000e+01
4.985606605862628795e-04,2.537500000000000000e+01
5.006092956540257339e-04,2.600000000000000000e+01
5.028088352684869592e-04,2.662500000000000000e+01
5.050905356298468225e-04,2.725000000000000000e+01
5.080212195432241970e-04,2.800000000000000000e+01
5.104493334982248632e-04,2.862500000000000000e+01
5.129647393249017317e-04,2.925000000000000000e+01
5.158485858013211458e-04,3.000000000000000000e+01
5.187872302566984110e-04,3.075000000000000000e+01
5.218136318979834688e-04,3.150000000000000000e+01
5.248536442662793617e-04,3.225000000000000000e+01
5.277281548783006003e-04,3.300000000000000000e+01
5.305825626678112522e-04,3.375000000000000000e+01
5.332761444958256320e-04,3.450000000000000000e+01
5.362667466423949158e-04,3.537500000000000000e+01
5.393218603740690224e-04,3.625000000000000000e+01
5.423529044423717593e-04,3.712500000000000000e+01
5.453321678628278478e-04,3.800000000000000000e+01
5.484127722615482958e-04,3.887500000000000000e+01
5.515862989841011088e-04,3.975000000000000000e+01
5.552827339833310777e-04,4.075000000000000000e+01
5.589169957011677972e-04,4.175000000000000000e+01
5.628224329779806575e-04,4.275000000000000000e+01
5.668231164932911867e-04,4.375000000000000000e+01
5.709698716477986996e-04,4.475000000000000000e+01
5.756705896295636216e-04,4.587500000000000000e+01
5.805012297391509658e-04,4.700000000000000000e+01
5.852331027916612494e-04,4.812500000000000000e+01
5.900147377228064875e-04,4.925000000000000000e+01
5.948230052680310949e-04,5.037500000000000000e+01
6.000002002594594618e-04,5.162500000000000000e+01
6.052117232066518216e-04,5.287500000000000000e+01
6.104346755135958832e-04,5.412500000000000000e+01
6.156370584672582035e-04,5.537500000000000000e+01
6.212796242011660959e-04,5.675000000000000000e+01
6.263085205829340817e-04,5.800000000000000000e+01
6.317795367074695474e-04,5.937500000000000000e+01
6.375182003482021166e-04,6.087500000000000000e+01
6.426158364605614320e-04,6.225000000000000000e+01
6.479812597741818224e-04,6.375000000000000000e+01
6.536277614106808650e-04,6.537500000000000000e+01
6.587639758271848257e-04,6.687500000000000000e+01
6.643115639353975145e-04,6.850000000000000000e+01
6.698097058571703989e-04,7.012500000000000000e+01
6.752248809939038988e-04,7.175000000000000000e+01
6.809288424780654157e-04,7.350000000000000000e+01
6.865610594354940987e-04,7.525000000000000000e+01
6.920944195832021443e-04,7.700000000000000000e+01
6.979665008319306746e-04,7.887500000000000000e+01
7.036474265049853620e-04,8.075000000000000000e+01
7.095743494444549599e-04,8.275000000000000000e+01
7.149322830864195859e-04,8.462500000000000000e+01
7.208380115282653341e-04,8.675000000000000000e+01
7.262204900887574144e-04,8.875000000000000000e+01
7.317264823232124370e-04,9.087500000000000000e+01
7.370949022827894860e-04,9.300000000000000000e+01
7.426119113324850711e-04,9.525000000000000000e+01
7.479328053448592488e-04,9.750000000000000000e+01
7.533582098834834019e-04,9.987500000000000000e+01
7.586665238856983486e-04,1.022500000000000000e+02
7.641348618255235699e-04,1.047500000000000000e+02
7.695090038747841006e-04,1.072500000000000000e+02
7.748923305413512415e-04,1.097500000000000000e+02
7.804801822650520721e-04,1.123750000000000000e+02
7.863319898835728194e-04,1.151250000000000000e+02
7.921621838291785598e-04,1.178750000000000000e+02
7.980145187144719763e-04,1.206250000000000000e+02
8.040905553864535499e-04,1.235000000000000000e+02
8.103733557932585449e-04,1.265000000000000000e+02
8.165827163607354295e-04,1.295000000000000000e+02
8.229774027863278555e-04,1.326250000000000000e+02
8.292075698139495963e-04,1.357500000000000000e+02
8.355082255667702290e-04,1.390000000000000000e+02
8.418848185943934338e-04,1.423750000000000000e+02
8.480341006169082570e-04,1.457500000000000000e+02
8.542395767578024515e-04,1.492500000000000000e+02
8.602153679067493395e-04,1.527500000000000000e+02
8.662503290607507025e-04,1.563750000000000000e+02
8.722891451980452609e-04,1.601250000000000000e+02
8.784024954202575763e-04,1.640000000000000000e+02
8.844144138324797110e-04,1.678750000000000000e+02
8.904745069651198806e-04,1.718750000000000000e+02
8.965807391793737544e-04,1.760000000000000000e+02
9.027569963330487257e-04,1.802500000000000000e+02
9.088564895356904001e-04,1.845000000000000000e+02
9.149809554474633592e-04,1.888750000000000000e+02
9.211374410095120443e-04,1.933750000000000000e+02
9.272562914663300213e-04,1.980000000000000000e+02
9.332698078891690004e-04,2.027500000000000000e+02
9.391654177771368303e-04,2.076250000000000000e+02
9.449954218138704141e-04,2.126250000000000000e+02
9.505413033607717837e-04,2.176250000000000000e+02
9.561479682082908499e-04,2.228750000000000000e+02
9.615510876965220784e-04,2.281250000000000000e+02
9.670340157150098849e-04,2.336250000000000000e+02
9.724747712955973504e-04,2.392500000000000000e+02
9.777261259364291961e-04,2.448750000000000000e+02
9.830823510857992446e-04,2.507500000000000000e+02
9.883533327949940109e-04,2.567500000000000000e+02
9.935538001009469686e-04,2.628750000000000000e+02
9.988264844556754129e-04,2.692500000000000000e+02
1.003972461015780783e-03,2.756250000000000000e+02
1.009169312787541175e-03,2.822500000000000000e+02
1.014351864239120297e-03,2.890000000000000000e+02
1.019452002150885708e-03,2.958750000000000000e+02
1.024459936694134066e-03,3.028750000000000000e+02
1.029441420208714259e-03,3.101250000000000000e+02
1.034391080536779459e-03,3.176250000000000000e+02
1.039110054619191755e-03,3.251250000000000000e+02
1.043716422916942657e-03,3.328750000000000000e+02
1.048129833789649161e-03,3.408750000000000000e+02
1.052290689489253448e-03,3.490000000000000000e+02
1.056233737103796358e-03,3.573750000000000000e+02
1.059794921474335825e-03,3.658750000000000000e+02
1.063004519203880182e-03,3.746250000000000000e+02
1.065827141716580839e-03,3.836250000000000000e+02
1.068233795941588493e-03,3.927500000000000000e+02
1.070312088503880786e-03,4.021250000000000000e+02
1.072097869027055549e-03,4.117500000000000000e+02
1.073555346116256007e-03,4.216250000000000000e+02
1.074706154890728640e-03,4.316250000000000000e+02
1.075564416386150593e-03,4.420000000000000000e+02
1.076057132540383238e-03,4.525000000000000000e+02
1.076183628650300957e-03,4.633750000000000000e+02
1.075924669839662924e-03,4.743750000000000000e+02
1.075271498008518144e-03,4.857500000000000000e+02
1.074168449285244553e-03,4.973750000000000000e+02
1.072584657461152485e-03,5.092500000000000000e+02
1.070569126654029660e-03,5.213750000000000000e+02
1.068071684698128354e-03,5.338750000000000000e+02
1.065174778456563212e-03,5.466250000000000000e+02
1.061955178225632880e-03,5.596250000000000000e+02
1.058402609112221769e-03,5.730000000000000000e+02
1.054575488631638710e-03,5.867500000000000000e+02
1.050517530780462278e-03,6.007500000000000000e+02
1.046178208757318545e-03,6.151250000000000000e+02
1.041564148175732349e-03,6.297500000000000000e+02
1.036595802714789785e-03,6.448750000000000000e+02
1.031298555639441946e-03,6.602500000000000000e+02
1.025570151298874425e-03,6.760000000000000000e+02
1.019348550486766846e-03,6.921250000000000000e+02
1.012463290625093557e-03,7.087500000000000000e+02
1.005022410403645476e-03,7.256250000000000000e+02
9.969244237979946882e-04,7.430000000000000000e+02
9.881416884782439226e-04,7.607500000000000000e+02
9.786049406411887440e-04,7.788750000000000000e+02
9.681429032194085148e-04,7.975000000000000000e+02
9.564829581920949314e-04,8.166250000000000000e+02
9.434932100544225330e-04,8.361250000000000000e+02
9.287900429970496899e-04,8.561250000000000000e+02
9.121226711458947384e-04,8.765000000000000000e+02
8.928222168212535895e-04,8.975000000000000000e+02
8.707549792012385988e-04,9.188750000000000000e+02
8.462204659044554904e-04,9.408750000000000000e+02
8.199542583466025913e-04,9.633750000000000000e+02
7.923109250146626948e-04,9.863750000000000000e+02
7.635854889941043246e-04,1.009875000000000000e+03
7.337878448039122231e-04,1.034125000000000000e+03
7.035972195762226888e-04,1.058750000000000000e+03
6.727345250024649231e-04,1.084125000000000000e+03
6.416237861233315982e-04,1.110000000000000000e+03
6.100843548228726846e-04,1.136500000000000000e+03
5.783068307942464429e-04,1.163625000000000000e+03
5.463015079603616118e-04,1.191500000000000000e+03
5.144470915631230937e-04,1.219875000000000000e+03
4.823621821672636014e-04,1.249125000000000000e+03
4.502736180188934975e-04,1.278875000000000000e+03
4.174973286087355637e-04,1.309500000000000000e+03
3.842473595968002491e-04,1.340750000000000000e+03
3.505764659239980177e-04,1.372750000000000000e+03
3.164471861339071979e-04,1.405625000000000000e+03
2.819855825157901660e-04,1.439250000000000000e+03
2.471472960111093116e-04,1.473625000000000000e+03
2.125178461817385414e-04,1.508750000000000000e+03
1.785195995323759230e-04,1.544875000000000000e+03
1.457855653115071066e-04,1.581750000000000000e+03
1.141056140145976360e-04,1.619500000000000000e+03
8.382963376706491037e-05,1.658250000000000000e+03
5.567750668540766989e-05,1.697875000000000000e+03
3.078660452499263879e-05,1.738500000000000000e+03
1.031702201254821527e-05,1.780000000000000000e+03
2.826556703837267006e-06,1.822500000000000000e+03
1.689314633666133414e-05,1.866000000000000000e+03
3.783012459245694545e-05,1.910625000000000000e+03
6.128811488126758482e-05,1.956250000000000000e+03
8.640926547399961405e-05,2.003000000000000000e+03
1.120818622518746500e-04,2.050875000000000000e+03
1.377737543622379831e-04,2.099875000000000000e+03
1.634452067502614335e-04,2.150125000000000000e+03
1.877818675800695905e-04,2.201500000000000000e+03
2.099795495014951721e-04,2.254125000000000000e+03
2.299641564772742354e-04,2.307875000000000000e+03
2.474160753763792148e-04,2.363125000000000000e+03
2.626295470551053262e-04,2.419500000000000000e+03
2.759838695275619765e-04,2.477375000000000000e+03
2.868307301806210618e-04,2.536500000000000000e+03
2.945526557504234795e-04,2.597125000000000000e+03
2.979535855608383683e-04,2.659250000000000000e+03
2.941931324583502171e-04,2.722750000000000000e+03
2.819124699223529771e-04,2.787875000000000000e+03
2.645064521329018288e-04,2.854375000000000000e+03
2.438819586250095780e-04,2.922625000000000000e+03
2.209065655854888322e-04,2.992500000000000000e+03
1.963721488916591435e-04,3.064000000000000000e+03
1.699159685109991849e-04,3.137250000000000000e+03
1.411339062907991811e-04,3.212125000000000000e+03
1.102904197104785872e-04,3.288875000000000000e+03
7.875438679699761440e-05,3.367500000000000000e+03
4.852528728135429117e-05,3.448000000000000000e+03
2.131400471921826456e-05,3.530375000000000000e+03
1.838567030048626578e-06,3.614750000000000000e+03
1.354775878288807836e-05,3.701125000000000000e+03
3.732278250393182187e-05,3.789500000000000000e+03
6.394589695323074944e-05,3.880125000000000000e+03
9.109301604449307596e-05,3.972750000000000000e+03
1.162269525726058995e-04,4.067750000000000000e+03
1.376121031573839578e-04,4.164875000000000000e+03
1.552322068352354290e-04,4.264375000000000000e+03
1.691586332555996056e-04,4.366375000000000000e+03
1.771365068145992056e-04,4.470625000000000000e+03
1.733218690512432572e-04,4.577500000000000000e+03
1.587296973150801942e-04,4.686875000000000000e+03
1.389492475599818735e-04,4.798875000000000000e+03
1.159549805043513034e-04,4.913500000000000000e+03
8.909530461721757214e-05,5.030875000000000000e+03
5.882335706452257110e-05,5.151125000000000000e+03
2.897970644532920454e-05,5.274250000000000000e+03
4.332475345884567786e-06,5.400250000000000000e+03
1.149122263844155610e-05,5.529250000000000000e+03
3.687969890962354547e-05,5.661375000000000000e+03
6.448207617866990931e-05,5.796750000000000000e+03
8.926673821998688503e-05,5.935250000000000000e+03
1.087782824249884059e-04,6.077000000000000000e+03
1.228678190992949838e-04,6.222250000000000000e+03
1.252468399772327346e-04,6.370875000000000000e+03
1.118872549009781271e-04,6.523125000000000000e+03
9.177310785785410799e-05,6.679000000000000000e+03
6.663566184794266368e-05,6.838625000000000000e+03
3.681416156824865855e-05,7.002000000000000000e+03
8.921339245780006793e-06,7.169375000000000000e+03
8.321676064995582069e-06,7.340625000000000000e+03
3.418985092443431581e-05,7.516125000000000000e+03
6.130550797386915521e-05,7.695625000000000000e+03
8.267377449061337881e-05,7.879500000000000000e+03
9.683438468945099057e-05,8.067875000000000000e+03
9.336265110929670564e-05,8.260625000000000000e+03
7.590015000026974819e-05,8.458000000000000000e+03
5.174353160095295743e-05,8.660125000000000000e+03
2.209286103969698156e-05,8.867000000000000000e+03
6.470515798877087639e-07,9.078875000000000000e+03
2.314679312560577465e-05,9.295875000000000000e+03
5.043715929387413051e-05,9.518000000000000000e+03
7.128779282969330549e-05,9.745375000000000000e+03
8.025027175393596301e-05,9.978250000000000000e+03
6.696300634334387562e-05,1.021675000000000000e+04
4.438966091050327759e-05,1.046087500000000000e+04
1.500254148533394567e-05,1.071087500000000000e+04
5.367660914247437558e-06,1.096675000000000000e+04
3.186438668619949785e-05,1.122887500000000000e+04
5.585319308405793355e-05,1.149712500000000000e+04
6.816925593978797617e-05,1.177187500000000000e+04
5.538282455390280989e-05,1.205312500000000000e+04
3.165356192308020692e-05,1.234112500000000000e+04
3.210928418269859190e-06,1.263600000000000000e+04
1.749890131922614731e-05,1.293800000000000000e+04
4.380999428229966167e-05,1.324712500000000000e+04
5.920252586552018280e-05,1.356362500000000000e+04
4.702198756413435377e-05,1.388775000000000000e+04
2.233786052489243517e-05,1.421962500000000000e+04
1.855814216037194474e-06,1.455937500000000000e+04
2.694333813291948038e-05,1.490737500000000000e+04
4.976519243282527825e-05,1.526350000000000000e+04
4.474103794946046597e-05,1.562825000000000000e+04
2.410278219028903798e-05,1.600175000000000000e+04
1.321812039960834087e-06,1.638412500000000000e+04
